StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,CreatedOn,year,month
TELANGANA,KARIMNAGAR,PUSAD,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT MARKET RATE OF BENGAL GRAM?,2025-02-04T23:28:00,2025,2
MADHYA PRADESH,BHOPAL,PUSAD,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT KISAN CREDIT CARD?,2025-02-04T09:36:00,2025,2
TELANGANA,WARANGAL,MOHADI,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT MARKET INFORMATION OF SOYBEAN CROP FROM WARDHA MARKET ?,2025-02-25T10:28:00,2025,2
UTTAR PRADESH,MEERUT,PAUNI,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about disease management in Groundnut?,2025-01-14T14:49:00,2025,1
KARNATAKA,MYSURU,MOHADI,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT STATUS OF PRADHANMANTRI KISAN SANMAN NIDHI YOJANA ?,2025-01-20T18:03:00,2025,1
MAHARASHTRA,AKOLA,UMARKHED,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about disease management in Green gram?,2025-02-22T04:49:00,2025,2
MAHARASHTRA,AKOLA,MOHADI,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked about weather impact on Wheat?,2025-03-15T09:24:00,2025,3
MAHARASHTRA,YAVATMAL,UMARKHED,NA,AGRICULTURE,Others,Others,Plant Protection,FAMER ASKED ABOUT How to store turmeric rhizomes?,2025-02-12T08:39:00,2025,2
UTTAR PRADESH,LUCKNOW,RALEGAON,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about irrigation schedule for Rice?,2025-01-23T20:07:00,2025,1
KARNATAKA,MYSURU,PUSAD,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about market rate of Maize?,2025-03-03T00:11:00,2025,3
UTTAR PRADESH,MEERUT,PUSAD,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT WHICH VARIETIES ARE SUTAIBLE FOR PIGEON PEA CROP PRODUCTION ?,2025-02-11T17:40:00,2025,2
MAHARASHTRA,AKOLA,SAKOLI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT MARKET RATE OF TURMERIC CROP?,2025-03-18T02:14:00,2025,3
MADHYA PRADESH,BHOPAL,UMARKHED,NA,AGRICULTURE,Others,Others,Weather,Farmer asked about nutrient spray for flowering in Soybean?,2025-01-09T12:57:00,2025,1
UTTAR PRADESH,LUCKNOW,PUSAD,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about suitable variety for Wheat?,2025-01-24T15:29:00,2025,1
MADHYA PRADESH,INDORE,PUSAD,NA,HORTICULTURE,Others,Others,Market,Farmer asked query on Weather,2025-02-08T11:48:00,2025,2
KARNATAKA,HUBBALLI,MOHADI,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT DRIP IRRIGATION SCHEMES ?,2025-02-08T08:55:00,2025,2
KARNATAKA,BELAGAVI,SAKOLI,NA,HORTICULTURE,Others,Others,Weather,FAMER ASKED ABOUT How to store turmeric rhizomes?,2025-02-12T11:42:00,2025,2
UTTAR PRADESH,KANPUR,MOHADI,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about pest control in Sugarcane?,2025-02-21T09:04:00,2025,2
MAHARASHTRA,LATUR,MOHADI,NA,AGRICULTURE,Others,Others,Market,Farmer asked about crop insurance for Tomato?,2025-01-28T13:00:00,2025,1
MAHARASHTRA,YAVATMAL,UMARKHED,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT KISAN CREDIT CARD?,2025-01-10T22:57:00,2025,1
MADHYA PRADESH,INDORE,RALEGAON,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT PRADHANMANTRI FASAL BIMA YOJANA HELPLINE NUMBER?,2025-01-10T15:29:00,2025,1
TELANGANA,KARIMNAGAR,PUSAD,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT PRADHANMANTRI FASAL BIMA YOJANA HELPLINE NUMBER?,2025-03-20T20:39:00,2025,3
MAHARASHTRA,AKOLA,PAUNI,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT FERTILIZER DOSE FOR SOYBEAN CROP?,2025-02-21T18:01:00,2025,2
MADHYA PRADESH,INDORE,SAKOLI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT CONTROL OF BLIGHT ATTACK ON PADDY CROP ?,2025-01-25T20:21:00,2025,1
MAHARASHTRA,NAGPUR,RALEGAON,NA,HORTICULTURE,Others,Others,Market,Farmer asked about weather impact on Turmeric?,2025-03-10T05:50:00,2025,3
MAHARASHTRA,WARDHA,UMARKHED,NA,HORTICULTURE,Others,Others,Government Schemes,FAMER ASKED ABOUT How to store turmeric rhizomes?,2025-01-18T13:09:00,2025,1
KARNATAKA,HUBBALLI,RALEGAON,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT USE OF NUTRIENT APPLICATION THROUGH SPRAY FOR INCREASING SIZE AND QUALITY OF ONION ?,2025-02-18T17:48:00,2025,2
UTTAR PRADESH,LUCKNOW,MOHADI,NA,HORTICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT MARKET RATE OF GREEN GRAM IN PUSAD MARKET ?,2025-02-22T18:40:00,2025,2
MAHARASHTRA,WARDHA,SAKOLI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about weather impact on Onion?,2025-03-07T17:06:00,2025,3
KARNATAKA,BELAGAVI,MOHADI,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-01-27T07:34:00,2025,1
MADHYA PRADESH,UJJAIN,PAUNI,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT CONTROL BLIGHT ATTACK IN GREEN GRAM ?,2025-01-16T23:55:00,2025,1
TELANGANA,KARIMNAGAR,PUSAD,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about government subsidy for Sesame?,2025-01-26T19:37:00,2025,1
TELANGANA,KARIMNAGAR,UMARKHED,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked about crop insurance for Turmeric?,2025-01-21T20:06:00,2025,1
MADHYA PRADESH,BHOPAL,PAUNI,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT HARVESTIN TIME OF GROUNDNUT?,2025-02-01T06:33:00,2025,2
MAHARASHTRA,AKOLA,RALEGAON,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF GREEN GRAM IN PUSAD MARKET ?,2025-02-27T15:57:00,2025,2
UTTAR PRADESH,MEERUT,SAKOLI,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-03-05T17:01:00,2025,3
MADHYA PRADESH,INDORE,SAKOLI,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT MARKET RATE OF TUR IN LATUR MARKET?,2025-02-22T15:56:00,2025,2
UTTAR PRADESH,MEERUT,MOHADI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about weed management in Cotton?,2025-02-08T05:22:00,2025,2
KARNATAKA,HUBBALLI,RALEGAON,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about fertilizer dose for Green gram?,2025-02-06T07:03:00,2025,2
MADHYA PRADESH,UJJAIN,RALEGAON,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT KISAN CREDIT CARD?,2025-02-09T00:50:00,2025,2
UTTAR PRADESH,LUCKNOW,SAKOLI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked about nutrient spray for flowering in Tomato?,2025-01-17T19:49:00,2025,1
MADHYA PRADESH,BHOPAL,RALEGAON,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT FERTILIZER DOSE FOR SOYBEAN CROP?,2025-03-16T19:31:00,2025,3
UTTAR PRADESH,LUCKNOW,UMARKHED,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about pest control in Groundnut?,2025-01-23T16:53:00,2025,1
MADHYA PRADESH,BHOPAL,MOHADI,NA,HORTICULTURE,Others,Others,Weather,FAMER ASKED ABOUT How to store turmeric rhizomes?,2025-02-16T20:25:00,2025,2
UTTAR PRADESH,LUCKNOW,MOHADI,NA,HORTICULTURE,Others,Others,Weather,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-01-12T09:27:00,2025,1
MAHARASHTRA,YAVATMAL,MOHADI,NA,HORTICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT MARKET RATE OF BENGAL GRAM?,2025-01-01T23:45:00,2025,1
MAHARASHTRA,WARDHA,PAUNI,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about disease management in Chilli?,2025-02-05T23:59:00,2025,2
MAHARASHTRA,LATUR,UMARKHED,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT AGRISTACK HELPLINE NUMBER ?,2025-01-05T13:43:00,2025,1
MADHYA PRADESH,UJJAIN,PUSAD,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about storage method for Groundnut?,2025-03-12T21:41:00,2025,3
KARNATAKA,MYSURU,RALEGAON,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF TURMERIC CROP?,2025-01-30T22:20:00,2025,1
KARNATAKA,MYSURU,RALEGAON,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about disease management in Watermelon?,2025-02-23T11:52:00,2025,2
TELANGANA,WARANGAL,RALEGAON,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about post harvest management in turmeric seed storage ?,2025-02-11T22:51:00,2025,2
KARNATAKA,MYSURU,PAUNI,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT WHICH VARIETIES ARE SUTAIBLE FOR PIGEON PEA CROP PRODUCTION ?,2025-03-04T16:05:00,2025,3
MAHARASHTRA,YAVATMAL,SAKOLI,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-01-16T03:41:00,2025,1
KARNATAKA,MYSURU,MOHADI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT CONTROL BLIGHT ATTACK IN GREEN GRAM ?,2025-02-16T22:26:00,2025,2
KARNATAKA,MYSURU,SAKOLI,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about storage method for Green gram?,2025-01-07T13:42:00,2025,1
UTTAR PRADESH,MEERUT,RALEGAON,NA,HORTICULTURE,Others,Others,Market,Farmer asked about weather impact on Groundnut?,2025-03-03T15:42:00,2025,3
UTTAR PRADESH,KANPUR,SAKOLI,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT FERTILIZER DOSE FOR SOYBEAN CROP?,2025-02-21T07:53:00,2025,2
UTTAR PRADESH,KANPUR,RALEGAON,NA,HORTICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT CONTROL BLIGHT ATTACK IN GREEN GRAM ?,2025-01-20T20:53:00,2025,1
UTTAR PRADESH,MEERUT,SAKOLI,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about fertilizer dose for Rice?,2025-01-11T07:31:00,2025,1
TELANGANA,WARANGAL,SAKOLI,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT CONTROL BLIGHT ATTACK IN GREEN GRAM ?,2025-03-20T20:04:00,2025,3
UTTAR PRADESH,MEERUT,PUSAD,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT STATUS OF PRADHANMANTRI KISAN SANMAN NIDHI YOJANA ?,2025-03-04T06:12:00,2025,3
KARNATAKA,HUBBALLI,SAKOLI,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT HARVESTIN TIME OF GROUNDNUT?,2025-01-08T06:00:00,2025,1
KARNATAKA,HUBBALLI,PUSAD,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT KISAN CREDIT CARD?,2025-02-02T03:52:00,2025,2
UTTAR PRADESH,KANPUR,PAUNI,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT FERTILIZER DOSES FOR CITRUS CROP ?,2025-01-25T18:39:00,2025,1
MADHYA PRADESH,BHOPAL,PAUNI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about government subsidy for Cotton?,2025-01-05T02:15:00,2025,1
TELANGANA,WARANGAL,PAUNI,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about sowing time of Wheat?,2025-02-06T15:18:00,2025,2
TELANGANA,KARIMNAGAR,PAUNI,NA,AGRICULTURE,Others,Others,Nutrient Management,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-02-18T23:42:00,2025,2
MAHARASHTRA,AKOLA,SAKOLI,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about post harvest management in turmeric seed storage ?,2025-02-22T06:46:00,2025,2
TELANGANA,WARANGAL,RALEGAON,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked about disease management in Maize?,2025-01-13T11:12:00,2025,1
MAHARASHTRA,WARDHA,PAUNI,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT FARMER ID CARD PROBLEM?,2025-03-12T06:06:00,2025,3
MADHYA PRADESH,BHOPAL,RALEGAON,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT CONTROL OF BLIGHT ATTACK ON PADDY CROP ?,2025-02-27T08:50:00,2025,2
MADHYA PRADESH,INDORE,MOHADI,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT MARKET INFORMATION OF SOYBEAN CROP FROM WARDHA MARKET ?,2025-02-02T04:22:00,2025,2
TELANGANA,KARIMNAGAR,PAUNI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT MARKET RATE OF TUR IN LATUR MARKET?,2025-01-03T20:15:00,2025,1
MADHYA PRADESH,BHOPAL,PUSAD,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT MARKET RATE OF GREEN GRAM IN PUSAD MARKET ?,2025-01-21T21:25:00,2025,1
UTTAR PRADESH,MEERUT,MOHADI,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT CONTROL OF BLIGHT ATTACK ON PADDY CROP ?,2025-01-08T06:51:00,2025,1
TELANGANA,WARANGAL,PUSAD,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about weed management in Watermelon?,2025-02-15T07:40:00,2025,2
TELANGANA,WARANGAL,UMARKHED,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF GREEN GRAM IN PUSAD MARKET ?,2025-02-15T20:02:00,2025,2
MADHYA PRADESH,UJJAIN,RALEGAON,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT MARKET RATE OF TUR IN LATUR MARKET?,2025-03-03T12:43:00,2025,3
KARNATAKA,MYSURU,PAUNI,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked about pest control in Rice?,2025-02-10T04:27:00,2025,2
TELANGANA,KARIMNAGAR,MOHADI,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about crop insurance for Pigeon pea?,2025-03-17T12:45:00,2025,3
MADHYA PRADESH,BHOPAL,MOHADI,NA,HORTICULTURE,Others,Others,Market,Farmer asked about irrigation schedule for Cotton?,2025-01-13T17:13:00,2025,1
KARNATAKA,BELAGAVI,MOHADI,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT PRADHANMANTRI FASAL BIMA YOJANA HELPLINE NUMBER?,2025-03-20T18:17:00,2025,3
TELANGANA,KARIMNAGAR,PAUNI,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT AGRISTACK HELPLINE NUMBER ?,2025-03-19T22:19:00,2025,3
KARNATAKA,MYSURU,PAUNI,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about market rate of Green gram?,2025-01-12T16:42:00,2025,1
UTTAR PRADESH,KANPUR,PAUNI,NA,HORTICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT CONTROL BLIGHT ATTACK IN GREEN GRAM ?,2025-01-18T11:47:00,2025,1
KARNATAKA,BELAGAVI,MOHADI,NA,HORTICULTURE,Others,Others,Market,Farmer asked about fertilizer dose for Sesame?,2025-02-02T16:20:00,2025,2
MADHYA PRADESH,UJJAIN,PAUNI,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about government subsidy for Groundnut?,2025-01-17T19:19:00,2025,1
UTTAR PRADESH,MEERUT,RALEGAON,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about government subsidy for Green gram?,2025-01-15T13:35:00,2025,1
MAHARASHTRA,YAVATMAL,RALEGAON,NA,AGRICULTURE,Others,Others,Market,Farmer asked about market rate of Sesame?,2025-01-22T20:26:00,2025,1
TELANGANA,KARIMNAGAR,PAUNI,NA,HORTICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET INFORMATION OF SOYBEAN CROP FROM WARDHA MARKET ?,2025-03-23T19:35:00,2025,3
KARNATAKA,MYSURU,PUSAD,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about pest control in Groundnut?,2025-03-13T07:12:00,2025,3
KARNATAKA,HUBBALLI,RALEGAON,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about storage method for Wheat?,2025-03-02T07:08:00,2025,3
KARNATAKA,HUBBALLI,UMARKHED,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about irrigation schedule for Cotton?,2025-03-14T05:59:00,2025,3
UTTAR PRADESH,LUCKNOW,RALEGAON,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about weed management in Watermelon?,2025-03-06T04:17:00,2025,3
UTTAR PRADESH,MEERUT,SAKOLI,NA,HORTICULTURE,Others,Others,Market,FARMER ASKED ABOUT CONTROL BLIGHT ATTACK IN GREEN GRAM ?,2025-03-11T03:45:00,2025,3
MADHYA PRADESH,INDORE,PAUNI,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about suitable variety for Sugarcane?,2025-01-04T02:58:00,2025,1
MAHARASHTRA,AKOLA,RALEGAON,NA,AGRICULTURE,Others,Others,Weather,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-01-03T14:39:00,2025,1
KARNATAKA,HUBBALLI,PAUNI,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about market rate of Sesame?,2025-03-05T12:07:00,2025,3
TELANGANA,KARIMNAGAR,UMARKHED,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT PRADHANMANTRI FASAL BIMA YOJANA HELPLINE NUMBER?,2025-01-26T18:04:00,2025,1
MADHYA PRADESH,INDORE,PAUNI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked about fertilizer dose for Pigeon pea?,2025-03-03T16:02:00,2025,3
MADHYA PRADESH,BHOPAL,PAUNI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked about crop insurance for Sugarcane?,2025-03-06T10:19:00,2025,3
TELANGANA,KARIMNAGAR,UMARKHED,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about post harvest management in turmeric seed storage ?,2025-02-17T07:58:00,2025,2
TELANGANA,KARIMNAGAR,PAUNI,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about crop insurance for Rice?,2025-02-16T08:33:00,2025,2
UTTAR PRADESH,KANPUR,UMARKHED,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT SOWING TIME TURMERIC CROP?,2025-01-25T15:33:00,2025,1
MAHARASHTRA,AKOLA,PUSAD,NA,AGRICULTURE,Others,Others,Seeds,Farmer asked about nutrient spray for flowering in Sesame?,2025-02-21T11:04:00,2025,2
UTTAR PRADESH,LUCKNOW,MOHADI,NA,AGRICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT HARVESTIN TIME OF GROUNDNUT?,2025-01-17T08:58:00,2025,1
MADHYA PRADESH,BHOPAL,PAUNI,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about sowing time of Wheat?,2025-02-25T15:15:00,2025,2
TELANGANA,KARIMNAGAR,PAUNI,NA,HORTICULTURE,Others,Others,Market,Farmer asked about nutrient spray for flowering in Groundnut?,2025-01-27T18:14:00,2025,1
UTTAR PRADESH,MEERUT,PUSAD,NA,AGRICULTURE,Others,Others,Market,Farmer asked about pest control in Bengal gram?,2025-01-07T07:23:00,2025,1
UTTAR PRADESH,LUCKNOW,MOHADI,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT FARMER ID CARD PROBLEM?,2025-01-10T09:33:00,2025,1
UTTAR PRADESH,KANPUR,PUSAD,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT DRIP IRRIGATION SCHEMES ?,2025-01-14T16:39:00,2025,1
MADHYA PRADESH,UJJAIN,PUSAD,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about storage method for Soybean?,2025-02-19T08:58:00,2025,2
MAHARASHTRA,WARDHA,MOHADI,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT KISAN CREDIT CARD?,2025-01-27T19:12:00,2025,1
UTTAR PRADESH,LUCKNOW,PUSAD,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT MARKET RATE OF GREEN GRAM IN PUSAD MARKET ?,2025-03-01T03:07:00,2025,3
MADHYA PRADESH,UJJAIN,MOHADI,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about suitable variety for Turmeric?,2025-02-13T05:01:00,2025,2
MAHARASHTRA,WARDHA,UMARKHED,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT KISAN CREDIT CARD?,2025-03-03T21:17:00,2025,3
KARNATAKA,BELAGAVI,UMARKHED,NA,AGRICULTURE,Others,Others,Government Schemes,Farmer asked query on Weather,2025-02-25T18:54:00,2025,2
UTTAR PRADESH,LUCKNOW,RALEGAON,NA,AGRICULTURE,Others,Others,Market,FARMER ASKED ABOUT STATUS OF PRADHANMANTRI KISAN SANMAN NIDHI YOJANA ?,2025-01-29T07:04:00,2025,1
KARNATAKA,MYSURU,MOHADI,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about nutrient spray for flowering in Wheat?,2025-03-17T12:37:00,2025,3
TELANGANA,WARANGAL,RALEGAON,NA,HORTICULTURE,Others,Others,Plant Protection,FARMER ASKED ABOUT MARKET RATE OF BENGAL GRAM?,2025-01-26T20:32:00,2025,1
MADHYA PRADESH,INDORE,RALEGAON,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT USE OF NUTRIENT APPLICATION THROUGH SPRAY FOR INCREASING SIZE AND QUALITY OF ONION ?,2025-02-21T06:16:00,2025,2
KARNATAKA,HUBBALLI,MOHADI,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT MARKET RATE OF BENGAL GRAM?,2025-02-11T10:12:00,2025,2
MADHYA PRADESH,BHOPAL,SAKOLI,NA,AGRICULTURE,Others,Others,Nutrient Management,Farmer asked about fertilizer dose for Cotton?,2025-02-11T14:25:00,2025,2
TELANGANA,KARIMNAGAR,SAKOLI,NA,HORTICULTURE,Others,Others,Plant Protection,Farmer asked about disease management in Chilli?,2025-01-12T05:47:00,2025,1
MAHARASHTRA,WARDHA,PAUNI,NA,HORTICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT DRIP IRRIGATION SCHEMES ?,2025-02-19T03:38:00,2025,2
TELANGANA,KARIMNAGAR,UMARKHED,NA,HORTICULTURE,Others,Others,Seeds,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-02-25T06:12:00,2025,2
UTTAR PRADESH,KANPUR,UMARKHED,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT USE OF NUTRIENT APPLICATION THROUGH SPRAY FOR INCREASING SIZE AND QUALITY OF ONION ?,2025-01-19T08:34:00,2025,1
KARNATAKA,HUBBALLI,PAUNI,NA,HORTICULTURE,Others,Others,Government Schemes,Farmer asked about government subsidy for Sesame?,2025-02-07T18:24:00,2025,2
MAHARASHTRA,NAGPUR,MOHADI,NA,AGRICULTURE,Others,Others,Plant Protection,"FARMER ASKED ABOUT SPRAY FOR CONTROL OF APHIDS, JASSIDS, THRIPS, WHITEFLY ATTACK ON CROP ?",2025-01-01T07:32:00,2025,1
KARNATAKA,HUBBALLI,PUSAD,NA,AGRICULTURE,Others,Others,Weather,Farmer asked about fertilizer dose for Onion?,2025-03-05T06:41:00,2025,3
KARNATAKA,BELAGAVI,UMARKHED,NA,AGRICULTURE,Others,Others,Seeds,FARMER ASKED ABOUT STATUS OF PRADHANMANTRI KISAN SANMAN NIDHI YOJANA ?,2025-03-06T23:54:00,2025,3
UTTAR PRADESH,MEERUT,RALEGAON,NA,HORTICULTURE,Others,Others,Market,Farmer asked about fertilizer dose for Turmeric?,2025-02-03T09:48:00,2025,2
MADHYA PRADESH,INDORE,SAKOLI,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked about market rate of Turmeric?,2025-02-13T15:28:00,2025,2
MADHYA PRADESH,UJJAIN,UMARKHED,NA,AGRICULTURE,Others,Others,Market,Farmer asked about market rate of Turmeric?,2025-01-14T11:48:00,2025,1
KARNATAKA,HUBBALLI,UMARKHED,NA,AGRICULTURE,Others,Others,Nutrient Management,FARMER ASKED ABOUT MARKET RATE OF TUR IN LATUR MARKET?,2025-02-22T11:23:00,2025,2
MAHARASHTRA,WARDHA,PAUNI,NA,AGRICULTURE,Others,Others,Market,Farmer asked about weather impact on Maize?,2025-02-13T00:42:00,2025,2
KARNATAKA,BELAGAVI,MOHADI,NA,HORTICULTURE,Others,Others,Weather,FARMER ASKED ABOUT CONTROL OF BLIGHT ATTACK ON PADDY CROP ?,2025-01-23T12:14:00,2025,1
UTTAR PRADESH,MEERUT,MOHADI,NA,AGRICULTURE,Others,Others,Plant Protection,Farmer asked about disease management in Orange?,2025-03-17T21:21:00,2025,3
TELANGANA,WARANGAL,PAUNI,NA,HORTICULTURE,Others,Others,Market,Farmer asked about suitable variety for Sesame?,2025-02-20T21:42:00,2025,2
UTTAR PRADESH,LUCKNOW,RALEGAON,NA,HORTICULTURE,Others,Others,Nutrient Management,Farmer asked about weed management in Pigeon pea?,2025-02-13T18:47:00,2025,2
UTTAR PRADESH,MEERUT,UMARKHED,NA,AGRICULTURE,Others,Others,Weather,FARMER ASKED ABOUT HARVESTIN TIME OF GROUNDNUT?,2025-01-17T13:56:00,2025,1
MAHARASHTRA,AKOLA,UMARKHED,NA,HORTICULTURE,Others,Others,Market,Farmer asked about nutrient spray for flowering in Sesame?,2025-01-03T00:05:00,2025,1
KARNATAKA,HUBBALLI,UMARKHED,NA,HORTICULTURE,Others,Others,Weather,Farmer asked about disease management in Groundnut?,2025-01-29T00:04:00,2025,1
UTTAR PRADESH,MEERUT,UMARKHED,NA,HORTICULTURE,Others,Others,Seeds,Farmer asked query on Weather,2025-01-24T18:20:00,2025,1
MADHYA PRADESH,BHOPAL,RALEGAON,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED ABOUT MARKET RATE OF GREEN GRAM IN PUSAD MARKET ?,2025-02-11T22:24:00,2025,2
